utc_timestamp,AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s)
2019-05-27 14:00:00+00:00,8262.0,11.6,0.40,68,0.00
2019-05-27 15:00:00+00:00,8251.0,9.4,0.80,98,0.00
2019-05-27 16:00:00+00:00,8244.0,9.6,0.10,97,0.00
2019-05-27 17:00:00+00:00,7820.0,9.2,0.00,98,0.00
2019-05-27 18:00:00+00:00,7503.0,7.9,0.00,98,0.00
2019-05-27 19:00:00+00:00,7060.0,5.8,0.00,95,0.00
2019-05-27 20:00:00+00:00,6728.0,3.4,0.00,97,0.00
2019-05-27 21:00:00+00:00,6158.0,3.2,0.00,96,0.00
2019-05-27 22:00:00+00:00,5818.0,3.5,0.00,97,0.00
2019-05-27 23:00:00+00:00,5495.0,3.2,0.00,99,0.00
2019-05-28 00:00:00+00:00,5388.0,3.9,0.00,94,0.00
2019-05-28 01:00:00+00:00,5270.0,4.0,0.00,96,0.00
2019-05-28 02:00:00+00:00,5391.0,2.9,0.10,98,0.00
2019-05-28 03:00:00+00:00,5974.0,3.4,0.20,96,0.00
2019-05-28 04:00:00+00:00,7177.0,4.6,0.40,95,0.00
2019-05-28 05:00:00+00:00,8175.0,5.5,0.80,100,0.00
2019-05-28 06:00:00+00:00,8542.0,6.4,0.90,100,0.00
2019-05-28 07:00:00+00:00,8674.0,6.4,1.60,100,0.00
2019-05-28 08:00:00+00:00,8803.0,7.0,1.50,100,0.00
2019-05-28 09:00:00+00:00,8914.0,7.1,1.20,100,0.00
2019-05-28 10:00:00+00:00,8661.0,6.8,1.50,100,0.00
2019-05-28 11:00:00+00:00,8524.0,7.4,1.60,100,0.00
2019-05-28 12:00:00+00:00,8381.0,9.5,0.90,78,0.00
2019-05-28 13:00:00+00:00,8257.0,10.5,0.30,72,3600.00
2019-05-28 14:00:00+00:00,8196.0,9.5,1.40,86,447.91
2019-05-28 15:00:00+00:00,8196.0,8.8,1.70,99,1882.12
2019-05-28 16:00:00+00:00,8127.0,6.9,1.60,100,0.00
2019-05-28 17:00:00+00:00,7818.0,6.0,1.20,100,0.00
2019-05-28 18:00:00+00:00,7538.0,5.6,1.20,100,0.00
2019-05-28 19:00:00+00:00,7112.0,5.1,1.10,100,0.00
2019-05-28 20:00:00+00:00,6788.0,4.9,1.10,100,0.00
2019-05-28 21:00:00+00:00,6240.0,4.4,1.30,100,0.00
2019-05-28 22:00:00+00:00,5937.0,3.8,1.40,100,0.00
2019-05-28 23:00:00+00:00,5588.0,3.4,1.40,100,0.00
2019-05-29 00:00:00+00:00,5508.0,2.4,1.20,100,0.00
2019-05-29 01:00:00+00:00,5428.0,2.3,1.50,100,0.00
2019-05-29 02:00:00+00:00,5554.0,1.8,1.60,100,0.00
2019-05-29 03:00:00+00:00,6076.0,1.4,1.20,100,0.00
2019-05-29 04:00:00+00:00,7228.0,1.2,1.00,100,0.00
2019-05-29 05:00:00+00:00,8252.0,1.2,0.80,100,0.00
2019-05-29 06:00:00+00:00,8700.0,1.2,0.80,99,0.00
2019-05-29 07:00:00+00:00,8743.0,1.5,0.80,99,0.00
2019-05-29 08:00:00+00:00,8845.0,1.7,1.00,99,0.00
2019-05-29 09:00:00+00:00,8931.0,2.4,1.00,99,0.00
2019-05-29 10:00:00+00:00,8740.0,2.9,1.00,99,0.00
2019-05-29 11:00:00+00:00,8654.0,3.6,1.00,99,0.00
2019-05-29 12:00:00+00:00,8568.0,3.9,0.80,91,0.00
2019-05-29 13:00:00+00:00,8484.0,4.4,0.90,99,0.00
2019-05-29 14:00:00+00:00,8310.0,4.1,1.30,99,0.00
2019-05-29 15:00:00+00:00,8246.0,3.9,1.50,100,0.00
2019-05-29 16:00:00+00:00,8254.0,3.8,1.50,99,0.00
2019-05-29 17:00:00+00:00,7896.0,3.6,1.40,100,0.00
2019-05-29 18:00:00+00:00,7592.0,3.4,1.20,100,0.00
2019-05-29 19:00:00+00:00,7129.0,3.4,1.20,100,0.00
2019-05-29 20:00:00+00:00,6714.0,3.4,1.20,100,0.00
2019-05-29 21:00:00+00:00,6214.0,3.4,0.90,100,0.00
2019-05-29 22:00:00+00:00,5832.0,3.5,0.80,100,0.00
2019-05-29 23:00:00+00:00,5506.0,3.4,0.70,100,0.00
2019-05-30 00:00:00+00:00,5412.0,3.1,0.70,100,0.00
2019-05-30 01:00:00+00:00,5212.0,3.0,0.60,100,0.00
2019-05-30 02:00:00+00:00,5176.0,2.9,0.60,100,0.00
2019-05-30 03:00:00+00:00,5180.0,2.8,0.70,100,0.00
2019-05-30 04:00:00+00:00,5306.0,2.9,0.50,100,0.00
2019-05-30 05:00:00+00:00,5808.0,3.0,0.60,100,0.00
2019-05-30 06:00:00+00:00,6181.0,3.3,0.40,100,0.00
2019-05-30 07:00:00+00:00,6384.0,3.6,0.30,94,0.00
2019-05-30 08:00:00+00:00,6572.0,4.4,0.30,88,0.00
2019-05-30 09:00:00+00:00,6777.0,5.3,0.40,84,0.00
2019-05-30 10:00:00+00:00,6578.0,6.1,0.50,79,534.71
2019-05-30 11:00:00+00:00,6353.0,5.8,0.10,83,0.00
2019-05-30 12:00:00+00:00,6161.0,5.5,0.10,80,0.00
2019-05-30 13:00:00+00:00,5999.0,6.3,0.20,76,0.00
2019-05-30 14:00:00+00:00,5963.0,6.8,0.10,77,0.00
2019-05-30 15:00:00+00:00,6082.0,7.0,0.00,72,0.00
2019-05-30 16:00:00+00:00,6284.0,7.4,0.00,69,0.00
2019-05-30 17:00:00+00:00,6211.0,7.4,0.00,70,0.00
2019-05-30 18:00:00+00:00,6238.0,6.5,0.00,77,0.00
2019-05-30 19:00:00+00:00,6082.0,5.8,0.00,83,0.00
2019-05-30 20:00:00+00:00,6033.0,5.6,0.00,84,0.00
2019-05-30 21:00:00+00:00,5614.0,4.4,0.00,84,0.00
2019-05-30 22:00:00+00:00,5343.0,4.5,0.00,84,0.00
2019-05-30 23:00:00+00:00,5095.0,3.9,0.00,86,0.00
2019-05-31 00:00:00+00:00,4995.0,3.3,0.00,89,0.00
2019-05-31 01:00:00+00:00,4892.0,3.2,0.00,89,0.00
2019-05-31 02:00:00+00:00,4996.0,2.8,0.00,88,0.00
2019-05-31 03:00:00+00:00,5468.0,2.0,0.00,89,0.00
2019-05-31 04:00:00+00:00,6224.0,2.8,0.10,88,0.00
2019-05-31 05:00:00+00:00,7072.0,4.3,0.10,84,3600.00
2019-05-31 06:00:00+00:00,7400.0,6.2,0.00,73,3600.00
2019-05-31 07:00:00+00:00,7497.0,8.1,0.00,64,3600.00
2019-05-31 08:00:00+00:00,7486.0,9.7,0.00,60,3600.00
2019-05-31 09:00:00+00:00,7536.0,11.1,0.00,57,3600.00
2019-05-31 10:00:00+00:00,7324.0,10.0,0.00,61,0.00
2019-05-31 11:00:00+00:00,7096.0,10.1,0.00,62,1755.88
2019-05-31 12:00:00+00:00,6924.0,9.1,0.00,73,0.00
2019-05-31 13:00:00+00:00,6815.0,9.5,0.00,74,0.00
2019-05-31 14:00:00+00:00,6784.0,9.2,0.00,77,0.00
2019-05-31 15:00:00+00:00,6874.0,9.3,0.00,79,0.00
2019-05-31 16:00:00+00:00,6937.0,9.2,0.00,82,0.00
2019-05-31 17:00:00+00:00,6726.0,9.2,0.00,83,239.22
2019-05-31 18:00:00+00:00,6585.0,8.7,0.00,86,696.30
2019-05-31 19:00:00+00:00,6323.0,7.9,0.00,86,0.00
2019-05-31 20:00:00+00:00,6113.0,7.3,0.00,85,0.00
2019-05-31 21:00:00+00:00,5622.0,6.8,0.00,85,0.00
2019-05-31 22:00:00+00:00,5274.0,6.1,0.00,87,0.00
2019-05-31 23:00:00+00:00,4971.0,6.2,0.00,85,0.00
2019-06-01 00:00:00+00:00,4841.0,6.3,0.00,87,0.00
2019-06-01 01:00:00+00:00,4691.0,6.3,0.00,87,0.00
2019-06-01 02:00:00+00:00,4720.0,5.2,0.00,91,0.00
2019-06-01 03:00:00+00:00,4923.0,4.6,0.00,93,0.00
2019-06-01 04:00:00+00:00,5288.0,6.5,0.00,87,0.00
2019-06-01 05:00:00+00:00,5797.0,7.4,0.00,91,337.48
2019-06-01 06:00:00+00:00,6089.0,8.6,0.00,85,2708.65
2019-06-01 07:00:00+00:00,6300.0,9.9,0.00,78,2538.86
2019-06-01 08:00:00+00:00,6403.0,12.4,0.00,67,3600.00
2019-06-01 09:00:00+00:00,6498.0,13.7,0.00,62,3600.00
2019-06-01 10:00:00+00:00,6316.0,13.8,0.10,63,0.00
2019-06-01 11:00:00+00:00,6119.0,14.8,0.00,58,2891.19
2019-06-01 12:00:00+00:00,6008.0,15.1,0.00,57,1439.19
2019-06-01 13:00:00+00:00,5924.0,15.6,0.10,54,3600.00
2019-06-01 14:00:00+00:00,5968.0,15.6,0.00,55,3600.00
2019-06-01 15:00:00+00:00,6076.0,15.5,0.00,58,3600.00
2019-06-01 16:00:00+00:00,6070.0,15.1,0.00,61,3600.00
2019-06-01 17:00:00+00:00,5889.0,14.1,0.10,73,3600.00
2019-06-01 18:00:00+00:00,5867.0,13.3,0.10,76,3600.00
2019-06-01 19:00:00+00:00,5763.0,9.5,0.00,89,506.39
2019-06-01 20:00:00+00:00,5670.0,9.2,0.00,86,0.00
2019-06-01 21:00:00+00:00,5261.0,7.5,0.00,89,0.00
2019-06-01 22:00:00+00:00,4981.0,5.0,0.00,98,0.00
2019-06-01 23:00:00+00:00,4670.0,3.7,0.00,100,0.00
2019-06-02 00:00:00+00:00,4588.0,4.5,0.00,99,0.00
2019-06-02 01:00:00+00:00,4422.0,5.2,0.00,96,0.00
2019-06-02 02:00:00+00:00,4365.0,5.7,0.00,94,0.00
2019-06-02 03:00:00+00:00,4404.0,5.7,0.00,92,0.00
2019-06-02 04:00:00+00:00,4554.0,6.3,0.00,92,0.00
2019-06-02 05:00:00+00:00,4950.0,8.7,0.00,88,3600.00
2019-06-02 06:00:00+00:00,5191.0,11.0,0.00,84,3600.00
2019-06-02 07:00:00+00:00,5423.0,13.2,0.00,74,3600.00
2019-06-02 08:00:00+00:00,5598.0,15.2,0.00,65,3600.00
2019-06-02 09:00:00+00:00,5727.0,16.7,0.20,56,3600.00
2019-06-02 10:00:00+00:00,5596.0,17.5,0.30,51,3600.00
2019-06-02 11:00:00+00:00,5437.0,18.1,0.20,46,3600.00
2019-06-02 12:00:00+00:00,5342.0,18.4,0.20,44,3600.00
2019-06-02 13:00:00+00:00,5309.0,18.8,0.00,42,3600.00
2019-06-02 14:00:00+00:00,5343.0,18.9,0.00,42,3600.00
2019-06-02 15:00:00+00:00,5563.0,18.6,0.00,42,3600.00
2019-06-02 16:00:00+00:00,5838.0,18.2,0.00,42,3600.00
2019-06-02 17:00:00+00:00,5821.0,16.5,0.00,66,3600.00
2019-06-02 18:00:00+00:00,5908.0,13.6,0.00,74,3600.00
2019-06-02 19:00:00+00:00,5845.0,7.7,0.00,83,1273.00
2019-06-02 20:00:00+00:00,5887.0,3.9,0.00,88,0.00
2019-06-02 21:00:00+00:00,5468.0,3.6,0.00,89,0.00
2019-06-02 22:00:00+00:00,5230.0,3.5,0.00,93,0.00
2019-06-02 23:00:00+00:00,4967.0,2.7,0.00,100,0.00
2019-06-03 00:00:00+00:00,4904.0,2.8,0.00,98,0.00
2019-06-03 01:00:00+00:00,4773.0,2.5,0.00,99,0.00
2019-06-03 02:00:00+00:00,4892.0,1.5,0.00,100,0.00
2019-06-03 03:00:00+00:00,5475.0,0.7,0.00,100,0.00
2019-06-03 04:00:00+00:00,6662.0,1.3,0.00,96,755.31
2019-06-03 05:00:00+00:00,7601.0,6.2,0.00,84,3600.00
2019-06-03 06:00:00+00:00,7880.0,11.2,0.00,72,3600.00
2019-06-03 07:00:00+00:00,7885.0,14.3,0.00,60,3600.00
2019-06-03 08:00:00+00:00,7946.0,16.6,0.00,53,3600.00
2019-06-03 09:00:00+00:00,8071.0,18.5,0.00,45,3600.00
2019-06-03 10:00:00+00:00,7965.0,19.7,0.00,37,3600.00
2019-06-03 11:00:00+00:00,7911.0,20.6,0.00,35,3600.00
2019-06-03 12:00:00+00:00,7859.0,21.0,0.00,35,3600.00
2019-06-03 13:00:00+00:00,7830.0,21.0,0.00,35,3600.00
2019-06-03 14:00:00+00:00,7802.0,20.4,0.00,38,3600.00
2019-06-03 15:00:00+00:00,7786.0,19.6,0.00,42,3600.00
2019-06-03 16:00:00+00:00,7815.0,19.0,0.00,47,3600.00
2019-06-03 17:00:00+00:00,7576.0,17.9,0.00,64,3600.00
2019-06-03 18:00:00+00:00,7337.0,16.0,0.00,72,3600.00
2019-06-03 19:00:00+00:00,7082.0,13.4,0.00,64,2043.07
2019-06-03 20:00:00+00:00,6749.0,10.0,0.00,69,0.00
2019-06-03 21:00:00+00:00,6124.0,7.7,0.00,77,0.00
2019-06-03 22:00:00+00:00,5712.0,7.7,0.00,79,0.00
2019-06-03 23:00:00+00:00,5378.0,7.7,0.00,81,0.00
2019-06-04 00:00:00+00:00,5278.0,8.3,0.00,78,0.00
2019-06-04 01:00:00+00:00,5156.0,8.4,0.00,79,0.00
2019-06-04 02:00:00+00:00,5257.0,7.9,0.00,81,0.00
2019-06-04 03:00:00+00:00,5769.0,7.6,0.00,82,0.00
2019-06-04 04:00:00+00:00,6842.0,8.0,0.00,81,742.97
2019-06-04 05:00:00+00:00,7765.0,10.2,0.00,82,3600.00
2019-06-04 06:00:00+00:00,8029.0,12.8,0.00,73,3600.00
2019-06-04 07:00:00+00:00,8036.0,15.0,0.00,65,3600.00
2019-06-04 08:00:00+00:00,8044.0,17.1,0.00,56,3600.00
2019-06-04 09:00:00+00:00,8128.0,18.8,0.00,46,3600.00
2019-06-04 10:00:00+00:00,7970.0,19.8,0.00,39,3600.00
2019-06-04 11:00:00+00:00,7932.0,20.6,0.00,36,3600.00
2019-06-04 12:00:00+00:00,7919.0,20.5,0.00,38,3600.00
2019-06-04 13:00:00+00:00,7930.0,21.4,0.00,37,3600.00
2019-06-04 14:00:00+00:00,7868.0,21.1,0.00,37,3600.00
2019-06-04 15:00:00+00:00,7868.0,20.7,0.00,38,3600.00
2019-06-04 16:00:00+00:00,7844.0,19.8,0.00,43,3600.00
2019-06-04 17:00:00+00:00,7507.0,17.8,0.00,64,3600.00
2019-06-04 18:00:00+00:00,7220.0,14.3,0.00,79,3600.00
2019-06-04 19:00:00+00:00,7017.0,7.5,0.00,90,2023.75
2019-06-04 20:00:00+00:00,6725.0,5.9,0.00,83,0.00
2019-06-04 21:00:00+00:00,6144.0,5.8,0.00,86,0.00
2019-06-04 22:00:00+00:00,5783.0,5.1,0.00,91,0.00
2019-06-04 23:00:00+00:00,5419.0,3.4,0.00,99,0.00
2019-06-05 00:00:00+00:00,5306.0,2.2,0.00,100,0.00
2019-06-05 01:00:00+00:00,5190.0,2.2,0.00,98,0.00
2019-06-05 02:00:00+00:00,5267.0,1.9,0.00,99,0.00
2019-06-05 03:00:00+00:00,5772.0,1.7,0.00,97,0.00
2019-06-05 04:00:00+00:00,6879.0,2.8,0.00,91,731.73
2019-06-05 05:00:00+00:00,7801.0,8.0,0.00,79,3600.00
2019-06-05 06:00:00+00:00,8172.0,12.4,0.00,69,3600.00
2019-06-05 07:00:00+00:00,8168.0,15.4,0.00,58,3600.00
2019-06-05 08:00:00+00:00,8222.0,18.0,0.00,52,3600.00
2019-06-05 09:00:00+00:00,8321.0,20.2,0.00,44,3600.00
2019-06-05 10:00:00+00:00,8166.0,21.2,0.00,36,3600.00
2019-06-05 11:00:00+00:00,8163.0,21.6,0.00,35,3600.00
2019-06-05 12:00:00+00:00,8149.0,22.0,0.00,34,3600.00
2019-06-05 13:00:00+00:00,8110.0,22.2,0.00,33,3600.00
2019-06-05 14:00:00+00:00,8017.0,22.3,0.00,33,3600.00
2019-06-05 15:00:00+00:00,8009.0,22.0,0.00,34,3600.00
2019-06-05 16:00:00+00:00,7955.0,21.4,0.00,36,3600.00
2019-06-05 17:00:00+00:00,7612.0,18.3,0.00,60,3600.00
2019-06-05 18:00:00+00:00,7339.0,13.9,0.00,72,3600.00
2019-06-05 19:00:00+00:00,7074.0,9.4,0.00,80,1608.24
2019-06-05 20:00:00+00:00,6796.0,8.5,0.00,85,0.00
2019-06-05 21:00:00+00:00,6204.0,8.1,0.00,89,0.00
2019-06-05 22:00:00+00:00,5852.0,8.0,0.00,92,0.00
2019-06-05 23:00:00+00:00,5529.0,8.1,0.00,92,0.00
2019-06-06 00:00:00+00:00,5440.0,8.8,0.00,93,0.00
2019-06-06 01:00:00+00:00,5312.0,8.6,0.00,91,0.00
2019-06-06 02:00:00+00:00,5378.0,7.9,0.00,91,0.00
2019-06-06 03:00:00+00:00,5886.0,7.2,0.00,91,0.00
2019-06-06 04:00:00+00:00,6996.0,6.8,0.00,90,0.00
2019-06-06 05:00:00+00:00,7957.0,9.3,0.00,81,3600.00
2019-06-06 06:00:00+00:00,8276.0,11.5,0.00,73,3600.00
2019-06-06 07:00:00+00:00,8351.0,13.9,0.00,66,3600.00
2019-06-06 08:00:00+00:00,8440.0,15.9,0.00,61,3600.00
2019-06-06 09:00:00+00:00,8478.0,17.8,0.00,55,3600.00
2019-06-06 10:00:00+00:00,8308.0,18.6,0.10,53,3600.00
2019-06-06 11:00:00+00:00,8280.0,19.2,0.20,53,3600.00
2019-06-06 12:00:00+00:00,8226.0,20.1,0.10,40,3600.00
2019-06-06 13:00:00+00:00,8226.0,20.7,0.10,39,3600.00
2019-06-06 14:00:00+00:00,8204.0,18.3,0.20,54,3600.00
2019-06-06 15:00:00+00:00,8200.0,15.6,1.80,78,3600.00
2019-06-06 16:00:00+00:00,8109.0,14.4,4.20,83,3600.00
2019-06-06 17:00:00+00:00,7773.0,13.2,2.20,93,2875.21
2019-06-06 18:00:00+00:00,7419.0,11.9,1.60,97,3600.00
2019-06-06 19:00:00+00:00,7192.0,11.2,1.00,100,0.00
2019-06-06 20:00:00+00:00,6818.0,10.1,0.30,99,0.00
2019-06-06 21:00:00+00:00,6218.0,10.0,0.40,100,0.00
2019-06-06 22:00:00+00:00,5911.0,9.7,0.30,100,0.00
2019-06-06 23:00:00+00:00,5546.0,9.0,0.10,100,0.00
2019-06-07 00:00:00+00:00,5425.0,9.7,0.00,96,0.00
2019-06-07 01:00:00+00:00,5346.0,9.7,0.00,97,0.00
2019-06-07 02:00:00+00:00,5394.0,8.9,0.00,99,0.00
2019-06-07 03:00:00+00:00,5787.0,7.8,0.00,100,0.00
2019-06-07 04:00:00+00:00,6936.0,6.8,0.00,98,0.00
2019-06-07 05:00:00+00:00,7832.0,7.8,0.00,97,2490.74
2019-06-07 06:00:00+00:00,8073.0,10.0,0.00,91,3600.00
2019-06-07 07:00:00+00:00,8073.0,12.7,0.00,78,3600.00
2019-06-07 08:00:00+00:00,8092.0,15.3,0.00,61,3600.00
2019-06-07 09:00:00+00:00,8136.0,17.5,0.00,49,3600.00
2019-06-07 10:00:00+00:00,7906.0,19.0,0.00,43,3600.00
2019-06-07 11:00:00+00:00,7729.0,19.8,0.00,39,3600.00
2019-06-07 12:00:00+00:00,7596.0,20.7,0.00,38,3600.00
2019-06-07 13:00:00+00:00,7510.0,21.4,0.00,35,3600.00
2019-06-07 14:00:00+00:00,7523.0,20.9,0.00,37,3600.00
2019-06-07 15:00:00+00:00,7569.0,19.9,0.00,44,3600.00
2019-06-07 16:00:00+00:00,7517.0,18.9,0.00,48,3600.00
2019-06-07 17:00:00+00:00,7257.0,17.3,0.00,57,3600.00
2019-06-07 18:00:00+00:00,6949.0,14.1,0.00,69,3600.00
2019-06-07 19:00:00+00:00,6742.0,10.4,0.00,78,2766.81
2019-06-07 20:00:00+00:00,6504.0,8.6,0.00,83,0.00
2019-06-07 21:00:00+00:00,5973.0,7.8,0.00,86,0.00
2019-06-07 22:00:00+00:00,5624.0,6.8,0.00,88,0.00
2019-06-07 23:00:00+00:00,5240.0,5.7,0.00,91,0.00
2019-06-08 00:00:00+00:00,5081.0,8.0,0.00,85,0.00
2019-06-08 01:00:00+00:00,4946.0,7.3,0.00,89,0.00
2019-06-08 02:00:00+00:00,4837.0,9.5,0.00,85,0.00
2019-06-08 03:00:00+00:00,4984.0,8.8,0.00,89,0.00
2019-06-08 04:00:00+00:00,5372.0,8.4,0.20,89,0.00
2019-06-08 05:00:00+00:00,5957.0,8.5,0.20,88,0.00
2019-06-08 06:00:00+00:00,6405.0,9.0,0.00,81,0.00
2019-06-08 07:00:00+00:00,6635.0,9.8,0.00,72,0.00
2019-06-08 08:00:00+00:00,6737.0,10.0,0.00,62,0.00
2019-06-08 09:00:00+00:00,6795.0,11.0,0.00,57,1354.42
2019-06-08 10:00:00+00:00,6539.0,12.8,0.00,54,3600.00
2019-06-08 11:00:00+00:00,6396.0,14.0,0.00,52,3600.00
2019-06-08 12:00:00+00:00,6256.0,12.3,0.00,63,3600.00
2019-06-08 13:00:00+00:00,6179.0,14.8,0.00,55,3600.00
2019-06-08 14:00:00+00:00,6124.0,15.9,0.00,53,3600.00
2019-06-08 15:00:00+00:00,6211.0,15.8,0.00,53,3600.00
2019-06-08 16:00:00+00:00,6205.0,14.2,0.00,57,3600.00
2019-06-08 17:00:00+00:00,5953.0,13.5,0.00,60,3074.53
2019-06-08 18:00:00+00:00,5875.0,12.3,0.00,80,800.83
2019-06-08 19:00:00+00:00,5817.0,12.3,0.00,64,758.82
2019-06-08 20:00:00+00:00,5732.0,10.4,0.00,77,0.00
2019-06-08 21:00:00+00:00,5313.0,9.7,0.00,79,0.00
2019-06-08 22:00:00+00:00,5014.0,7.9,0.00,85,0.00
2019-06-08 23:00:00+00:00,4666.0,6.9,0.00,88,0.00
2019-06-09 00:00:00+00:00,4549.0,5.5,0.00,90,0.00
2019-06-09 01:00:00+00:00,4409.0,5.5,0.00,91,0.00
2019-06-09 02:00:00+00:00,4319.0,5.9,0.00,93,0.00
2019-06-09 03:00:00+00:00,4374.0,6.2,0.00,94,0.00
2019-06-09 04:00:00+00:00,4536.0,7.0,0.00,94,697.25
2019-06-09 05:00:00+00:00,4987.0,9.6,0.00,87,3600.00
2019-06-09 06:00:00+00:00,5239.0,12.4,0.00,76,3600.00
2019-06-09 07:00:00+00:00,5468.0,14.6,0.00,66,3600.00
2019-06-09 08:00:00+00:00,5655.0,16.5,0.00,57,3600.00
2019-06-09 09:00:00+00:00,5745.0,18.2,0.00,49,3600.00
2019-06-09 10:00:00+00:00,5570.0,19.7,0.00,44,3600.00
2019-06-09 11:00:00+00:00,5384.0,20.7,0.00,41,3600.00
2019-06-09 12:00:00+00:00,5259.0,22.0,0.00,33,3600.00
2019-06-09 13:00:00+00:00,5246.0,22.8,0.00,34,3600.00
2019-06-09 14:00:00+00:00,5349.0,22.7,0.00,36,3600.00
2019-06-09 15:00:00+00:00,5553.0,22.0,0.00,41,3600.00
2019-06-09 16:00:00+00:00,5737.0,20.7,0.00,50,3600.00
2019-06-09 17:00:00+00:00,5659.0,19.0,0.00,62,3600.00
2019-06-09 18:00:00+00:00,5661.0,16.1,0.00,74,2550.41
2019-06-09 19:00:00+00:00,5634.0,12.8,0.00,81,1140.81
2019-06-09 20:00:00+00:00,5624.0,11.6,0.00,82,0.00
2019-06-09 21:00:00+00:00,5195.0,11.6,0.00,83,0.00
2019-06-09 22:00:00+00:00,4916.0,11.4,0.00,86,0.00
2019-06-09 23:00:00+00:00,4630.0,11.3,0.00,88,0.00
2019-06-10 00:00:00+00:00,4523.0,10.9,0.00,89,0.00
2019-06-10 01:00:00+00:00,4376.0,10.4,0.00,90,0.00
2019-06-10 02:00:00+00:00,4410.0,10.4,0.00,87,0.00
2019-06-10 03:00:00+00:00,4432.0,10.4,0.00,82,0.00
2019-06-10 04:00:00+00:00,4670.0,10.7,0.00,77,0.00
2019-06-10 05:00:00+00:00,5210.0,11.8,0.00,74,0.00
2019-06-10 06:00:00+00:00,5607.0,12.7,0.00,74,0.00
2019-06-10 07:00:00+00:00,5875.0,15.3,0.00,65,0.00
2019-06-10 08:00:00+00:00,6055.0,19.3,0.00,52,3600.00
2019-06-10 09:00:00+00:00,6261.0,21.1,0.00,47,3600.00
2019-06-10 10:00:00+00:00,6076.0,20.4,0.00,50,3600.00
2019-06-10 11:00:00+00:00,5868.0,19.9,0.00,54,63.07
2019-06-10 12:00:00+00:00,5763.0,20.1,0.00,51,0.00
2019-06-10 13:00:00+00:00,5754.0,21.8,0.00,43,3600.00
2019-06-10 14:00:00+00:00,5814.0,21.6,0.00,45,3600.00
2019-06-10 15:00:00+00:00,6025.0,21.7,0.00,43,3600.00
2019-06-10 16:00:00+00:00,6213.0,20.3,0.00,48,755.66
2019-06-10 17:00:00+00:00,6118.0,18.6,0.00,55,3600.00
2019-06-10 18:00:00+00:00,6093.0,16.1,0.00,67,3332.33
2019-06-10 19:00:00+00:00,6057.0,13.7,0.00,76,725.38
2019-06-10 20:00:00+00:00,6046.0,12.0,0.00,83,0.00
2019-06-10 21:00:00+00:00,5635.0,11.6,0.00,85,0.00
2019-06-10 22:00:00+00:00,5347.0,11.4,0.00,87,0.00
2019-06-10 23:00:00+00:00,5074.0,11.4,0.00,90,0.00
2019-06-11 00:00:00+00:00,4973.0,12.8,0.00,73,0.00
2019-06-11 01:00:00+00:00,4852.0,12.4,0.00,76,0.00
2019-06-11 02:00:00+00:00,4992.0,11.4,0.00,82,0.00
2019-06-11 03:00:00+00:00,5518.0,10.9,0.00,86,0.00
2019-06-11 04:00:00+00:00,6651.0,11.4,0.00,87,0.00
2019-06-11 05:00:00+00:00,7697.0,13.1,0.00,83,0.00
2019-06-11 06:00:00+00:00,8156.0,14.3,0.00,80,0.00
2019-06-11 07:00:00+00:00,8248.0,16.5,0.00,71,1369.86
2019-06-11 08:00:00+00:00,8298.0,19.1,0.00,59,3600.00
2019-06-11 09:00:00+00:00,8526.0,21.0,0.00,49,3600.00
2019-06-11 10:00:00+00:00,8366.0,21.7,0.00,44,3600.00
2019-06-11 11:00:00+00:00,8370.0,20.4,0.00,51,3600.00
2019-06-11 12:00:00+00:00,8330.0,21.3,0.00,45,3600.00
2019-06-11 13:00:00+00:00,8285.0,20.8,0.00,47,3600.00
2019-06-11 14:00:00+00:00,8244.0,19.7,0.00,53,20.18
2019-06-11 15:00:00+00:00,8266.0,21.2,0.00,47,3600.00
2019-06-11 16:00:00+00:00,8200.0,19.6,0.00,56,3600.00
2019-06-11 17:00:00+00:00,7800.0,17.9,0.00,65,3600.00
2019-06-11 18:00:00+00:00,7440.0,15.4,0.00,70,0.00
2019-06-11 19:00:00+00:00,7172.0,14.1,0.00,73,0.00
2019-06-11 20:00:00+00:00,6814.0,13.7,0.00,74,0.00
2019-06-11 21:00:00+00:00,6210.0,13.3,0.00,73,0.00
2019-06-11 22:00:00+00:00,5894.0,13.0,0.00,73,0.00
2019-06-11 23:00:00+00:00,5593.0,12.9,0.00,75,0.00
2019-06-12 00:00:00+00:00,5458.0,12.8,0.00,80,0.00
2019-06-12 01:00:00+00:00,5331.0,12.8,0.50,80,0.00
2019-06-12 02:00:00+00:00,5409.0,12.0,0.10,85,0.00
2019-06-12 03:00:00+00:00,5933.0,11.5,0.00,85,0.00
2019-06-12 04:00:00+00:00,7058.0,11.5,0.00,87,0.00
2019-06-12 05:00:00+00:00,8030.0,12.8,0.00,83,865.67
2019-06-12 06:00:00+00:00,8351.0,15.5,0.00,73,3600.00
2019-06-12 07:00:00+00:00,8469.0,17.1,0.00,66,3600.00
2019-06-12 08:00:00+00:00,8541.0,18.6,0.00,59,3600.00
2019-06-12 09:00:00+00:00,8692.0,19.3,0.00,57,3600.00
2019-06-12 10:00:00+00:00,8505.0,19.8,0.00,54,3600.00
2019-06-12 11:00:00+00:00,8479.0,21.3,0.00,49,3600.00
